Year,State_Name,County_Name,State_ID,County_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2020,Mississippi,Issaquena,25,270,*,*,*,10355.8,0.64656,12.67,7244.14,0.69017,22.75,9645.99,0.71661,63.75
2020,Mississippi,Itawamba,25,280,75114.37,0.90485,20.33,10838.59,1.0344,691.67,19911.78,1.01306,371.33,9708.88,1.06303,2341.83
2020,Mississippi,Jackson,25,290,69730.79,0.95217,173.42,10168.25,1.00197,1960.08,15667.55,0.98483,740.42,9020.13,1.03095,11018.75
2020,Mississippi,Jasper,25,300,81549.92,0.9642,40.75,10066.95,0.98557,311.33,13884.6,0.98601,294.17,8600.55,1.00403,1431
2020,Mississippi,Jefferson,25,310,73660.98,0.90119,26.25,8201.13,0.89154,257.5,15666.47,0.92913,234.17,7440.04,0.98211,517.83
2020,Mississippi,"Jefferson Davis",25,320,73135.54,0.93762,33.08,9819.91,0.95596,312.75,20838.04,1.0553,226.67,10150.85,1.0155,951.33
2020,Mississippi,Jones,25,330,64415.82,0.94844,109.67,10663.45,0.99302,1087.67,17720.72,1.03222,776.5,8878.64,1.03932,5871.33
2020,Mississippi,Kemper,25,340,83365.87,0.97828,23.42,8740.86,0.90476,193.58,17892.86,0.82798,194.42,9584.89,0.90457,811.42
2020,Mississippi,Lafayette,25,350,77189.39,0.99695,61.25,11322.58,1.01655,722.42,17497.5,1.06842,389.58,8590.38,0.92035,4410.58
2020,Mississippi,Lamar,25,360,75350.85,0.98938,43.25,11015.42,1.07443,653.33,15989.83,1.04165,392.83,8762.14,0.93132,4387.67
2020,Mississippi,Lauderdale,25,370,72300.35,0.94737,110.58,11156.71,0.95381,1254,20010.27,0.92527,998.25,9111.98,0.94642,6689.08
2020,Mississippi,Lawrence,25,380,78064.85,0.91103,31.67,11168.61,1.0082,367.5,20095.3,1.01002,223.25,11062.84,1.03348,1344.17
2020,Mississippi,Leake,25,390,85516.64,0.99582,48.08,10789.16,0.96873,384.92,20498.78,0.89337,363.92,11110.92,0.93255,1551.58
2020,Mississippi,Lee,25,400,71639.21,0.97788,110.25,10676.53,1.0101,2205.67,17039.29,1.02788,1039.25,8763.92,1.01663,8854.92
2020,Mississippi,Leflore,25,410,70562.45,0.95666,92.83,7958.42,0.93654,770.17,15564.65,0.9522,729.83,7293.53,0.86708,1973.83
2020,Mississippi,Lincoln,25,420,80891.8,0.9599,50.17,11995.77,0.99584,663,20309.03,0.99027,525.83,9144.3,1.00127,3236.83
2020,Mississippi,Lowndes,25,430,69845.78,0.95344,119.08,11175.82,1.08295,1313.33,16115.35,0.94632,984.75,8769.76,0.99347,4827
2020,Mississippi,Madison,25,440,74799.68,0.97576,129.83,11277.95,0.96464,956.42,19527.02,0.96863,647.25,8600.71,0.87575,9008.17
2020,Mississippi,Marion,25,450,81476.83,1.04962,55.75,11313.03,1.05803,524.08,21346.95,1.11208,476.33,8956.6,1.03071,2149.33
2020,Mississippi,Marshall,25,460,81655.32,0.97209,75.75,11471.41,0.97628,664.42,17694.02,0.9483,520.67,9253.08,1.04276,2671
2020,Mississippi,Monroe,25,470,70370.88,0.96728,77.5,11170.55,0.95962,1151.25,20544.61,0.91846,686.33,9237.5,0.97941,4038
2020,Mississippi,Montgomery,25,480,60461.58,0.87022,26.83,10573.98,0.92073,333.75,17186.79,0.84784,318.17,9549.74,0.88807,1155
2020,Mississippi,Neshoba,25,490,70992.18,0.91565,69.25,11383.56,0.91934,518.58,19234.52,0.92652,454.83,9500.11,0.92296,2585.25
2020,Mississippi,Newton,25,500,79185.18,0.93149,52.75,10467.75,0.91643,453.17,19604.34,0.91412,379.75,9398.4,0.93237,2024.25
2020,Mississippi,Noxubee,25,510,61128.07,0.93785,44.58,8338.8,0.85713,469.33,12911.89,0.87716,423.58,8901.1,0.97454,903.08
2020,Mississippi,Oktibbeha,25,520,63857.74,0.87857,76.17,10947.5,0.90686,789.75,17559.75,0.9154,525.58,7563.91,0.86192,3444.5
2020,Mississippi,Panola,25,530,80315.55,0.98089,70,9936.39,0.95434,793.17,18757.63,0.99878,496.25,9448.98,0.98387,2663.67
2020,Mississippi,"Pearl River",25,540,75922.47,1.02838,77.42,9740.61,1.01697,998.42,16309.02,1.01997,638.67,9064.05,1.06181,4946.25
2020,Mississippi,Perry,25,550,75354.78,0.99735,22.92,12950.47,1.08942,307.33,18957.45,0.94993,223.83,9125.39,1.02482,1084.08
2020,Mississippi,Pike,25,560,88655.94,1.00915,74,12358.41,1.11999,776.17,16293.94,0.99611,648.33,9589.84,0.98566,2620.25
2020,Mississippi,Pontotoc,25,570,77398.64,0.94252,42.5,9235.99,0.93092,936.5,17922.13,0.99024,515.83,9154.4,0.98356,2995.42
2020,Mississippi,Prentiss,25,580,73329.52,0.98344,27.17,9666.76,1.00588,881.08,18556.62,1.04072,496.33,10083.85,1.15689,2662.08
2020,Mississippi,Quitman,25,590,59147.86,0.9438,34.92,8333.66,0.86647,203.42,13790.59,0.86099,204.33,9066.97,0.98321,480.83
2020,Mississippi,Rankin,25,600,73178.79,0.96339,158.92,10953.22,1.02278,1738.42,21408.86,1.0442,925.42,9113.65,0.90319,13139.42
2020,Mississippi,Scott,25,610,83808.86,0.96359,67.17,13713.19,0.98769,553.25,20784.94,0.90992,429.67,10250.06,0.93585,1954
2020,Mississippi,Sharkey,25,620,80666.1,0.83141,20.67,7927.62,0.90713,111,14000.96,0.90557,122.92,8704.88,0.87725,340.58
2020,Mississippi,Simpson,25,630,84601.69,0.99839,56.58,8766.41,0.80285,732.92,21889.47,0.92788,328.58,9512.75,0.90904,2194.75
2020,Mississippi,Smith,25,640,67843.5,0.9047,24.08,11756.2,0.92919,294.92,19520.57,1.0081,271.75,9818.3,1.02348,1371.83
2020,Mississippi,Stone,25,650,92481.55,0.92754,13,9873.2,0.95492,304.83,17342.73,0.92744,204.33,8844.13,0.93611,1428.08
2020,Mississippi,Sunflower,25,660,69374.93,0.91993,88.67,12115.71,0.99005,806.25,16635.82,0.89168,688.92,8931.8,0.93779,1710
2020,Mississippi,Tallahatchie,25,670,67829.06,0.86701,34.58,10532.71,0.87838,429.08,16829.61,0.94284,387.33,10095.46,0.94946,891.67
2020,Mississippi,Tate,25,680,81059.27,1.0452,67.42,8887.51,1.07732,468.67,19900.03,1.18359,316.25,9551.32,1.08249,2278.33
2020,Mississippi,Tippah,25,690,65083.65,0.95898,32,9566.05,0.95375,927.83,17653.16,1.05966,476,8639.25,1.10196,2410.42
2020,Mississippi,Tishomingo,25,700,82377.33,1.07231,24.5,9247.21,1.03134,762.58,16848.86,1.03266,433.67,9549.07,1.08683,2631.75
2020,Mississippi,Tunica,25,710,77286.3,0.96629,28.58,13591.7,1.07468,183.83,16335.56,0.86634,171.92,7620.8,0.90363,432.33
2020,Mississippi,Union,25,720,73004.67,1.01822,41.08,9793.32,0.98147,877.08,17268.49,0.99794,450.5,9046.72,1.01329,3079.25
2020,Mississippi,Walthall,25,730,78939.74,0.95651,28.83,10140.85,0.94647,310,12480.07,0.93186,289.17,9195.37,0.98036,1201.17
2020,Mississippi,Warren,25,740,75895.06,0.92732,91.92,12102.22,1.04904,756.42,21312,0.96692,420.5,9485.39,0.95339,4080.67
2020,Mississippi,Washington,25,750,78518.12,0.92514,130.83,9290.5,0.94677,1040.42,16239.23,0.90405,868.67,8116.1,0.91742,3186.75
2020,Mississippi,Wayne,25,760,66406.16,0.93069,27.5,11822.27,0.97847,415.67,15307.44,0.87295,270.5,8441.6,0.94126,1797.42
2020,Mississippi,Webster,25,770,65217.51,0.89104,12.58,11822.21,1.05127,479.17,15784.23,0.93943,300.33,9134.48,1.0284,1296.5
2020,Mississippi,Wilkinson,25,780,83568.93,0.97851,27.58,9312.82,0.86468,239.58,16219.79,0.90042,286.08,9361.58,0.96912,636
2020,Mississippi,Winston,25,790,79591.27,0.97666,44.25,9854.34,0.91615,476.83,15738.94,0.87031,509.25,8877.82,0.90673,2146
2020,Mississippi,Yalobusha,25,800,65647.67,0.8561,30.5,9977.53,0.92709,549.25,16631.12,0.95067,360.75,9632.44,0.99224,1680.17
2020,Mississippi,Yazoo,25,810,74978.55,0.94288,75,11534.07,1.02131,469,17673.58,0.92902,475,9340.77,0.89001,1826.42
2020,Missouri,Adair,26,0,68548.18,0.92584,18.33,9298.78,0.99539,515.25,17293.35,1.06662,270.92,9123.34,0.9237,2447.58
2020,Missouri,Andrew,26,10,89519.01,1.21946,8.25,12668.58,1.06899,243.17,20989.6,1.05027,103,10060.35,0.96921,1936.75
2020,Missouri,Atchison,26,20,*,*,*,14704.4,0.87214,112.33,19330.06,0.82741,77.67,11421.15,0.84385,897.17
2020,Missouri,Audrain,26,30,79574.24,0.96497,31.5,8883.46,0.92093,395.58,21506.72,1.09517,143.42,9334.4,0.94543,2580
2020,Missouri,Barry,26,40,59099.7,0.9916,25.25,7391.52,0.98084,502,18689.25,1.04421,213,7647.7,0.99667,2537.92
2020,Missouri,Barton,26,50,69081.38,1.01673,14.75,11829.04,1.06184,218.5,19119.68,1.22822,109.75,9072.73,0.98996,1264.83
2020,Missouri,Bates,26,60,82408.32,0.96761,19.42,14863.73,1.07212,309,24726.14,1.16663,130.67,11527.32,1.02529,1553.92
2020,Missouri,Benton,26,70,89673.82,1.0065,10.17,9418.06,0.96172,500,20325.43,1.05561,232.17,8794.57,0.9718,2752.33
2020,Missouri,Bollinger,26,80,82175.63,1.14211,10.17,9204.03,0.93673,367.58,19258.12,1.07258,164.75,7989.94,0.94464,1297.42
2020,Missouri,Boone,26,90,84938.34,1.08373,63.67,10099.39,0.97326,2190.33,20086.65,1.15718,646.67,8602.84,0.92621,9397.58
2020,Missouri,Buchanan,26,100,82922.41,1.01104,71.75,13215.06,1.09706,1518.75,24118.54,1.20987,508.92,11227.15,1.04684,8607
2020,Missouri,Butler,26,110,90795.4,1.04826,55.33,10223.98,0.923,1531.92,18567.81,1.07876,654.25,8446.86,0.98938,4216
2020,Missouri,Caldwell,26,120,*,*,*,11630.7,0.93477,114.58,17964.92,1.02205,62.5,9154.75,0.98125,876.17
2020,Missouri,Callaway,26,130,56517.14,0.88942,24.92,9911.22,0.94428,637.42,19093.63,1.1601,171.5,9055.29,0.9644,3025.25
2020,Missouri,Camden,26,140,86220.99,1.03936,24.25,9827.71,0.90199,721.83,20386.24,1.08647,249.92,8086.37,0.87089,6293.08
2020,Missouri,"Cape Girardeau",26,150,70534.81,1.04355,85.58,10098.17,0.97754,1388.92,18806.49,1.09426,583.75,7675.87,0.91043,8962.33
2020,Missouri,Carroll,26,160,*,*,*,11496.43,0.87773,177.33,21349.6,0.91851,80.17,9860.04,0.91124,1119.17
2020,Missouri,Carter,26,170,*,*,*,9256.29,0.85668,204.25,15396.9,1.0397,136.75,8122.68,0.92535,645.17
2020,Missouri,Cass,26,180,84707.93,1.01597,58.25,14137.27,1.05524,927.58,28957.46,1.1819,348.92,10312.35,1.00529,7010.58
2020,Missouri,Cedar,26,190,67575.83,0.77408,12.42,9471.54,0.92927,275.17,15310.93,1.02314,147.92,8863.26,0.92013,1254.83
2020,Missouri,Chariton,26,200,*,*,*,8522.05,1.09535,139.67,14513.43,1.13921,76.08,8637.72,0.93172,1032.83
2020,Missouri,Christian,26,210,79119.58,0.98005,52.08,10325.86,1.01387,762.67,14982.93,1.06755,254.08,8427.7,0.97764,5233.42
2020,Missouri,Clark,26,220,*,*,*,10747.03,0.89092,147.75,20370.16,1.11665,77.5,9943.79,1.07882,850.75
2020,Missouri,Clay,26,230,85777.62,1.04698,147.58,11538.1,1.02044,2215,25120.92,1.03038,791.58,10050.47,1.0131,17125.83
2020,Missouri,Clinton,26,240,88007.25,0.92052,13.58,11783.23,1.0022,246.58,26470.99,1.12968,103.25,10436.09,0.99448,1812.33
2020,Missouri,Cole,26,250,64315.31,0.89216,21,11072.82,0.95793,970.5,21797.89,1.14006,312.25,9309.3,0.98152,5831.58
2020,Missouri,Cooper,26,260,100271.4,1.08211,15.17,10162.83,0.91733,241.17,21005.45,1.07334,131.08,8898.11,0.97547,1377.42
2020,Missouri,Crawford,26,270,76154.23,1.0616,23.75,8923.64,1.10044,580.17,18899.3,1.31371,255.83,8738.54,1.13668,1624.75
2020,Missouri,Dade,26,280,*,*,*,7745.02,0.93248,115,14243.26,1.13809,70.25,7107.15,0.99062,594.25
2020,Missouri,Dallas,26,290,96696.39,1.08645,15.58,10870.9,0.90483,277.25,20200.9,1.17456,133.5,8879.39,1.01508,1011
2020,Missouri,Daviess,26,300,*,*,*,11144.51,0.81774,116.5,15682.22,0.82602,66.5,10281.04,0.91525,930.5
2020,Missouri,DeKalb,26,310,*,*,*,13847.46,0.9672,161.33,15004.32,1.02181,69.92,10433.11,1.00328,1085.67
2020,Missouri,Dent,26,320,79037.89,1.0725,18.75,8906.1,0.8946,460.75,19484.21,1.0929,227.58,9074.21,1.04132,1781.08
2020,Missouri,Douglas,26,330,87154.03,1.03895,12.17,9760.23,0.99718,205,15428,1.00058,128.33,7926.64,1.02938,793.17
2020,Missouri,Dunklin,26,340,70079.91,0.99081,39.17,9349.94,1.01968,1030.25,18028.61,1.1471,628.33,8546.92,0.99937,2754.42
2020,Missouri,Franklin,26,350,88563.58,1.08316,65.58,11038.32,1.08092,1308,21409.71,1.25535,403.33,9768.99,1.16423,4830.67
2020,Missouri,Gasconade,26,360,102204.09,1.07092,10.33,10243.95,1.07513,239.42,17974.45,1.06134,122.58,10587.35,1.09073,1356.5
2020,Missouri,Gentry,26,370,*,*,*,10679.79,0.85303,150.25,26958.16,1.04094,81.33,11871.29,0.98791,911.75
2020,Missouri,Greene,26,380,68963.29,1.00121,193.67,9985.44,1.02145,3500.08,17575.42,1.04366,1110.75,8179.22,0.99291,17168.67
2020,Missouri,Grundy,26,390,*,*,*,17072.94,1.07063,196.83,20461.77,1.04286,142.75,10885.75,0.97415,1401.67
2020,Missouri,Harrison,26,400,99780.03,0.86363,10.25,13931.21,0.97457,194.42,20157.06,0.90099,124.25,9777.46,0.86387,1164
2020,Missouri,Henry,26,410,52213.11,0.97712,21.33,11284,0.92083,516.25,20387.08,1.06764,180.83,10832.15,1.02908,2465.58
2020,Missouri,Hickory,26,411,68936.14,0.86319,9,9783.88,0.86436,203.75,18018.26,1.04238,86,7662.96,0.93461,991.42
2020,Missouri,Holt,26,412,*,*,*,11764.45,1.02894,87.92,31747.18,0.99472,67.17,10084.41,0.92124,688.42
2020,Missouri,Howard,26,440,*,*,*,11757.37,0.81296,131.58,18891.97,1.14232,65.17,8611.81,0.90788,838.92
2020,Missouri,Howell,26,450,71807.03,1.03409,42.5,9166.13,0.99607,927.58,14794.87,1.05307,547.67,7426.47,0.95926,3833.75
2020,Missouri,Iron,26,460,*,*,*,9803.43,0.97861,403.83,16525.08,1.09135,170.83,9220.18,0.98684,1099.92
2020,Missouri,Jackson,26,470,84314.39,1.00655,731.75,12838.42,1.15125,7349.08,21873.84,1.1247,2830.42,10233.11,1.0232,35801.75
2020,Missouri,Jasper,26,480,68678.64,1.00754,107.5,11849.64,1.16246,1758.67,17914.8,1.16537,750.33,8835.34,1.06603,9206.83
2020,Missouri,Jefferson,26,490,86320.66,1.10341,138,11080.79,1.11127,2826.83,25245.33,1.27467,762.75,9763.45,1.137,10956.25
2020,Missouri,Johnson,26,500,91662.75,1.03437,27.17,12127.11,0.95022,557.08,27376.35,1.14105,177.33,9860.8,0.94498,3662.67
2020,Missouri,Knox,26,510,*,*,*,14493.58,0.90182,70.42,14106.33,0.99878,64.08,10773.24,1.06552,553.75
2020,Missouri,Laclede,26,520,77156.02,1.03291,31.33,10178.79,1.04396,549.83,17537.51,1.01807,192.42,8188.2,1.0463,1991.75
2020,Missouri,Lafayette,26,530,66359.97,0.94628,23.5,12472.55,1.10378,448,25598.36,1.11335,194.5,10453.49,0.9917,2823.17
2020,Missouri,Lawrence,26,540,69548,0.97018,19.17,10605,1.02803,443.83,18658.48,1.10232,223.42,7700.95,0.95993,2462.5
2020,Missouri,Lewis,26,541,53088.36,0.87705,7.58,14208.65,1.08336,212.17,18623.84,1.10329,112.83,8892.5,0.95482,1229.67
2020,Missouri,Lincoln,26,560,81481.62,0.97379,30.33,10937.85,1.0781,851,21915.61,1.36564,250.92,10154.14,1.15063,3187.5
2020,Missouri,Linn,26,570,90405.43,1.05818,15,11567.53,1.03258,280.08,22497.04,1.02062,163,10127.2,0.96506,1586.25
2020,Missouri,Livingston,26,580,101495.43,1.19166,14.08,11532.97,0.97604,291.83,27998.29,1.22697,170.25,9904.01,0.99406,1781.58
2020,Missouri,McDonald,26,590,42576.97,0.86942,16.42,11984.8,1.08031,282.75,20356.29,1.18847,126,8367.24,1.0308,1088.92
2020,Missouri,Macon,26,600,75016.5,1.11497,8.67,9476.5,0.92663,339.33,19073.45,1.09323,155.92,10334.56,0.94352,2204.17
2020,Missouri,Madison,26,601,*,*,*,9285.8,1.01463,377,14142.98,1.06796,210.42,8374.64,1.00793,1260.92
2020,Missouri,Maries,26,620,*,*,*,8800.26,0.93048,174.83,12913.76,1.18164,76.42,10015.52,1.0764,941.58
2020,Missouri,Marion,26,630,110068.16,1.03172,31.58,9322.84,0.94017,844.42,18211.85,1.05097,369.67,8743.77,0.95979,3341.25
2020,Missouri,Mercer,26,631,*,*,*,12027.67,1.00517,73.08,23564.87,1.10203,60.75,9112.99,0.87934,479.08
2020,Missouri,Miller,26,650,*,*,*,9100.41,0.92489,408.75,14249.17,0.93343,202.75,8440.31,0.94545,2195.83
2020,Missouri,Mississippi,26,660,77317.86,0.93026,22.42,8713.04,0.86379,366.08,14680.4,1.01084,307.25,8308.9,0.93904,1269.42
2020,Missouri,Moniteau,26,670,*,*,*,9239.25,0.99509,201.42,16040.56,0.95053,82.83,9542.13,0.96822,1189.5
2020,Missouri,Monroe,26,680,*,*,*,10215.5,1.03836,152.5,18103.41,0.94313,91.17,8851.41,0.95252,1138.92
2020,Missouri,Montgomery,26,690,58911.3,0.96896,11.67,8537.96,0.93142,233.58,13864.04,1.04665,106.83,9103.12,1.02385,1145.58
2020,Missouri,Morgan,26,700,63487.42,1.02898,11.33,9974.82,0.90386,411.83,16920.63,1.05103,214.5,8533.98,0.93375,2563.17
2020,Missouri,"New Madrid",26,710,79780.18,0.9582,30.25,10500.28,0.90699,545.33,14535.69,1.01186,339.83,8137.92,0.92676,1471.92
2020,Missouri,Newton,26,720,69018.14,0.9938,57.33,11069.03,0.9969,790.17,21155.6,1.14498,367.25,8517.68,1.02155,4886.25
2020,Missouri,Nodaway,26,730,66911.61,0.88494,9.33,11497.27,0.95603,305.67,13571.8,0.78273,183.92,10501.03,0.93608,2507.83
2020,Missouri,Oregon,26,740,*,*,*,8093.4,0.90593,323.58,11830.87,0.93685,216.33,7026.11,0.96045,1091.75
2020,Missouri,Osage,26,750,*,*,*,10725.78,1.04965,174.92,18436.65,1.23025,58.92,9085.49,1.00721,1020.08
2020,Missouri,Ozark,26,751,*,*,*,7306.94,0.84272,203.58,14225.57,0.93598,92.92,7683.02,0.94136,976.25
2020,Missouri,Pemiscot,26,770,67452.96,1.04992,29.08,10053.62,0.9208,562,18000.25,1.01933,300.92,9042.15,0.94572,1180.08
2020,Missouri,Perry,26,780,54507.5,0.97621,18.08,10865.01,1.01552,399.42,19098.41,1.20402,165.92,9085.9,0.97767,2408.75
2020,Missouri,Pettis,26,790,61541.65,0.96998,33.58,10952.55,1.06099,745.17,13384.5,0.99852,348.33,9022.29,0.99281,3426
2020,Missouri,Phelps,26,800,81200.13,1.04111,35.75,10633.88,1.06588,892.17,22525.69,1.20731,389,9603.95,1.08985,3575.75
2020,Missouri,Pike,26,810,75087.39,0.93163,13.58,11450.19,0.96893,316.58,21906.22,1.06097,132.58,9272.88,0.94524,1749.33
2020,Missouri,Platte,26,820,80219,1.02263,47.42,13273.37,1.13695,762,26981.12,1.15198,249.92,9754.27,0.99912,7445.42
2020,Missouri,Polk,26,821,69060.91,0.96971,17.67,10268.25,1.02459,415.42,19351.34,1.11537,177.75,8427.46,0.96187,1819
2020,Missouri,Pulaski,26,840,66111.03,1.00179,30.42,9429.32,0.99867,665.67,16437.56,1.05313,256.42,9078.02,1.0881,2638.75
2020,Missouri,Putnam,26,850,*,*,*,12175.77,0.92443,97.75,11118.96,0.99681,64.92,9348.66,0.94479,677.83
2020,Missouri,Ralls,26,860,*,*,*,9972.93,0.92862,230.42,20545.1,1.07144,92,8797.87,0.95246,1384.25
2020,Missouri,Randolph,26,870,78752.18,1.11145,24.17,10922.92,1.02359,474.33,17666.16,1.16459,216.92,9783.2,1.01733,2139.25
2020,Missouri,Ray,26,880,70352.24,0.82251,18.58,10502.55,0.99596,334.5,21703.57,1.07195,120.08,11221.04,1.03542,1881.67
2020,Missouri,Reynolds,26,881,*,*,*,9789.9,0.8531,214.75,15289.99,1.02203,116.42,8401.16,1.00273,738.33
2020,Missouri,Ripley,26,900,93934.31,1.13078,8.42,10327.94,0.95663,421.58,16303.3,1.06081,320.25,8491.39,0.96257,1278
2020,Missouri,"St. Charles",26,910,82926.97,0.99968,188.42,11691.94,1.0411,3059.67,20825.57,1.13713,999.17,9376.51,1.07462,23061.75
2020,Missouri,"St. Clair",26,911,*,*,*,10408.08,0.88848,207.67,23034.43,1.0369,93,10832.43,1.03657,1087.5
2020,Missouri,"St. Francois",26,930,84273.83,1.11203,73.33,10643.72,1.09459,1697.67,20147.59,1.20106,682.83,8947.27,1.10274,4904.83
2020,Missouri,"St. Louis",26,940,85912.14,1.04132,1105,11953.93,1.11236,8913.83,20146.71,1.12189,4566.83,9344,1.05279,65207.83
2020,Missouri,"St. Louis City",26,950,79524,1.01521,474.33,12436.86,1.18964,4118.67,18281.83,1.13423,2542.25,8995.34,1.05529,8284.5
2020,Missouri,"Ste. Genevieve",26,960,99747.32,1.19628,12.25,9979.57,0.99733,341.92,21086.65,1.23119,113.92,9986.6,1.03987,1741.92
2020,Missouri,Saline,26,970,103392.6,0.95958,14.92,12139.19,0.98221,389.42,15884.59,0.95867,161.75,9223.18,0.95696,1950.33
2020,Missouri,Schuyler,26,980,*,*,*,9459.14,0.91096,99.17,14273.07,1.03024,58.58,10433.96,0.99947,461.67
2020,Missouri,Scotland,26,981,*,*,*,10219.6,0.88611,76.42,18879.27,1.20468,48.25,9097.67,1.01297,535.17
2020,Missouri,Scott,26,982,83320.17,0.99709,65.58,9249.81,0.98009,1243.25,18348.43,1.07053,609.33,7879.24,0.93315,4291.83
2020,Missouri,Shannon,26,983,*,*,*,8129.97,0.88398,209,14026.39,0.99897,136.5,7941.73,0.9573,724.42
2020,Missouri,Shelby,26,984,*,*,*,7538.94,0.92012,97.08,12023.49,1.07683,76.92,10355.12,0.99718,783.5
2020,Missouri,Stoddard,26,985,83045.79,0.96905,28.92,10089.51,0.97514,859.08,20184.74,1.09769,441.92,7977.98,0.94433,3043
2020,Missouri,Stone,26,986,78727.73,0.88858,18.08,9692.32,0.86581,367.67,19160.02,1.09082,156.75,7889.01,0.96172,3428.25
2020,Missouri,Sullivan,26,987,*,*,*,10128.64,0.88201,161.17,18519.55,1.06307,84.08,9640.73,0.8828,739.08
2020,Missouri,Taney,26,988,62055.22,0.93544,44,9489.12,1.00809,706.08,21163.07,1.14702,276.67,8586.06,1.0258,4345.08
2020,Missouri,Texas,26,989,67630.5,1.00984,16.25,9436.83,0.90353,578.17,18086.64,0.99215,286.08,8184.82,0.95459,2519.67
2020,Missouri,Vernon,26,990,80293.55,1.04193,13.75,9163.57,0.86187,460.5,18154.07,0.9908,182.92,7994.59,0.9473,1726.08
2020,Missouri,Warren,26,991,78320.62,0.97244,21,10667.73,0.96063,438.92,18488.16,1.24205,87.58,9542.55,1.10494,1968.67
2020,Missouri,Washington,26,992,76596.34,1.03133,31.75,9878.24,1.01677,593.25,15943.66,1.13961,242.42,9035.15,1.10672,1453.58
2020,Missouri,Wayne,26,993,72556.56,0.99027,8.42,7930.83,0.89924,469.33,20265.49,1.02779,226.92,7660.39,0.98467,1299
2020,Missouri,Webster,26,994,69554.29,0.99762,26.67,7978.79,0.82498,435.83,16911.78,1.05284,194.5,8762.74,1.02812,1807.17
2020,Missouri,Worth,26,995,*,*,*,11104.61,0.8201,46.25,27796.45,1.20801,24.92,10682.66,0.81205,319.67
2020,Missouri,Wright,26,996,81661.9,1.08654,17.83,7607.23,0.94114,390.42,14650.81,1.0728,191.75,7820.38,0.93538,1329.5
2020,Montana,Beaverhead,27,0,*,*,*,11222.5,0.88819,120.92,18682.44,0.94005,94.67,10435.63,0.88661,1279.42
2020,Montana,"Big Horn",27,10,68421.21,0.89535,26.75,18593.89,1.23205,93.08,20878.15,0.94803,99.83,13773.04,1.03988,584.08
2020,Montana,Blaine,27,20,*,*,*,16498.86,1.03976,87.08,16392.57,0.82552,77.33,8088.44,0.85325,647.83
2020,Montana,Broadwater,27,30,*,*,*,8992.27,0.87218,76.67,13874.7,0.96605,42.67,8657.61,0.83674,696.75
2020,Montana,Carbon,27,40,*,*,*,12622.75,0.78119,119.67,13563.15,0.78461,90.5,8405.47,0.801,1331.83
2020,Montana,Carter,27,50,*,*,*,*,*,*,11469.7,0.83634,14.75,11370.82,0.80459,191.08
2020,Montana,Cascade,27,60,74680.98,0.91559,57.83,9848.54,0.94578,1051.08,14959.7,0.97703,485.25,9624.58,1.03408,6780.08
2020,Montana,Chouteau,27,70,*,*,*,10537.7,0.67976,46.67,16492.61,0.98784,41.67,8933.43,0.87101,638.08
2020,Montana,Custer,27,80,45530.51,0.84388,12.25,10608.87,0.89527,196.92,11584.13,0.9792,116.33,8980.06,0.96777,1201.83
2020,Montana,Daniels,27,90,.,.,.,*,*,*,12476.54,0.97499,15.5,11228.72,0.92551,322.58
2020,Montana,Dawson,27,100,*,*,*,9796.61,0.77969,101.67,12288.93,0.80286,65,10321.6,0.88153,1132.67
2020,Montana,"Deer Lodge",27,110,*,*,*,11095.04,0.83774,238,12123.25,0.84868,113,10574.26,0.98872,953.33
2020,Montana,Fallon,27,120,*,*,*,7392.17,0.91881,16.42,26331.05,1.1577,18.08,12349.06,0.7833,366.58
2020,Montana,Fergus,27,130,*,*,*,7811.96,0.95564,121.25,6672.44,0.89348,127.08,9418.49,0.97693,1341.08
2020,Montana,Flathead,27,140,66769.78,0.87998,52.5,9608.01,0.86122,1105.25,14470.91,0.84918,591.58,8691.4,0.89428,10573.83
2020,Montana,Gallatin,27,150,83446.6,0.988,19.83,11550.22,0.82788,651,15702.24,0.90562,269,8280.02,0.82053,7469.25
2020,Montana,Garfield,27,160,.,.,.,*,*,*,21725.67,1.03685,15.5,11755.22,0.88589,115.83
2020,Montana,Glacier,27,170,78333.63,0.91834,16,12667.2,1.01415,154.08,15055.83,0.8086,120.83,9798.19,0.95343,683.42
2020,Montana,"Golden Valley",27,180,.,.,.,*,*,*,3470.69,0.61721,11.5,8624.55,0.97997,135.92
2020,Montana,Granite,27,190,*,*,*,10883.81,0.95749,37.58,8698.67,0.75169,29.42,9391.57,0.85958,434.17
2020,Montana,Hill,27,200,61867.33,0.98673,12.5,9905.43,0.85744,260.67,12403.14,0.83581,149.42,7207.99,0.93811,1797.92
2020,Montana,Jefferson,27,210,*,*,*,11665.22,1.03195,126.17,13083.14,1.06045,67.08,7613.05,0.8026,1341
2020,Montana,"Judith Basin",27,220,*,*,*,18553.55,1.2628,25.17,9767.78,0.62543,17.92,5840.86,0.89369,229.17
2020,Montana,Lake,27,230,69909.72,0.94669,31.67,10008.94,0.83896,505.17,15857,0.86681,318.08,8717,0.86239,3565.75
